{0,0,0,1,4,9,27,105,289,680,1384,2508,3973,5645,7349,9099,10927,12748,14737,16654,18640,20669,22781,24870,27022,29150,31278,33450,35711,37813,39965,42180,44460,46658,48756,50891,53038,55335,57461,59586,61661,63824,66011,68102,70260,72407,74539,76607,78632,80686,82814,84841,86841,88834,90809,92730,94740,96673,98589,100448,102303,104190,106096,107834,109509,111227,113017,114718,116404,118052,119593,121116,122661,124235,125732,127160,128562,129761,131021,132223,133439,134611,135752,136764,137626,138358,138935,139335,139584,139761,139876,139934,139962,139979,139989,139995,139999,139999,140000,140000,140000},
{0,0,0,1,6,22,71,233,586,1247,2359,3812,5507,7330,9106,10911,12884,14943,17010,19053,21164,23390,25594,27733,30013,32232,34431,36707,38950,41235,43465,45782,48041,50360,52577,54806,57138,59321,61582,63821,66035,68302,70502,72847,74972,77181,79408,81538,83695,85893,87948,90020,92143,94211,96321,98388,100430,102451,104442,106353,108335,110355,112237,114139,115959,117788,119525,121337,123123,124880,126497,128152,129802,131457,133016,134574,136094,137530,138908,140203,141469,142685,143913,145105,146204,147164,148004,148681,149153,149491,149728,149852,149921,149961,149979,149991,149998,149998,149999,150000,150000},
{0,0,0,1,14,55,152,437,1061,2079,3498,5226,7085,9011,10881,12914,15037,17159,19307,21480,23741,26007,28318,30606,32992,35346,37623,39870,42253,44672,47044,49436,51792,54055,56392,58775,61174,63452,65800,68144,70447,72672,75149,77401,79707,81904,84199,86499,88676,90938,93137,95312,97538,99695,101863,104066,106169,108181,110231,112291,114296,116361,118355,120302,122255,124214,126058,127898,129764,131562,133317,135153,136906,138608,140312,141905,143520,145141,146627,148085,149463,150718,151978,153253,154500,155725,156785,157716,158481,159020,159393,159648,159802,159895,159952,159980,159992,159996,159999,159999,160000},
{0,0,0,3,24,99,298,806,1747,3149,4837,6754,8743,10697,12809,14978,17191,19405,21666,23972,26358,28749,31104,33525,35956,38374,40775,43199,45636,48113,50641,53077,55551,57898,60357,62706,65189,67648,70033,72468,74808,77263,79601,81903,84325,86748,89043,91353,93670,96078,98282,100518,102850,105107,107368,109562,111714,113922,116076,118157,120208,122378,124449,126516,128537,130541,132516,134430,136355,138327,140162,142006,143822,145610,147438,149162,150847,152490,154102,155769,157286,158695,160055,161391,162672,163954,165283,166432,167422,168198,168843,169317,169606,169779,169910,169965,169986,169990,169999,169999,170000},
{0,0,0,11,47,197,537,1319,2643,4383,6289,8308,10351,12471,14699,16984,19359,21671,24093,26532,28983,31419,33926,36519,38976,41476,43929,46426,48964,51467,54030,56558,59144,61629,64160,66640,69183,71713,74249,76700,79141,81564,84022,86490,88917,91343,93790,96252,98642,101041,103433,105722,108036,110377,112699,115005,117293,119538,121697,123945,126169,128311,130429,132607,134720,136827,138878,140881,142932,144931,146875,148814,150709,152561,154473,156320,158117,159809,161576,163304,164926,166499,167999,169417,170863,172190,173530,174826,176053,177129,178043,178741,179247,179566,179792,179908,179962,179981,179995,179999,180000},
{0,0,3,22,105,328,908,2042,3750,5740,7823,9846,12028,14310,16695,19118,21539,23940,26576,29125,31584,34161,36798,39348,41918,44569,47119,49734,52313,54967,57554,60238,62849,65426,68023,70504,73111,75750,78349,80931,83474,85991,88546,91007,93542,96066,98580,101079,103503,105968,108444,110850,113330,115674,118048,120380,122733,125056,127384,129655,131869,134200,136506,138712,140899,143046,145147,147277,149374,151449,153502,155540,157585,159460,161502,163375,165282,167155,168952,170776,172441,174116,175795,177358,178851,180364,181730,183128,184462,185756,186943,187932,188679,189185,189557,189775,189899,189954,189984,189999,190000},
{0,1,9,45,186,567,1466,2996,5024,7127,9276,11451,13791,16299,18722,21219,23784,26344,28938,31595,34198,36909,39558,42242,44887,47607,50273,53031,55724,58436,61145,63844,66544,69148,71820,74452,77130,79798,82417,85111,87731,90314,92917,95538,98105,100745,103303,105898,108432,110928,113425,115952,118452,120901,123301,125776,128188,130578,132903,135311,137631,139979,142316,144664,146884,149117,151381,153579,155734,157937,160076,162251,164342,166316,168382,170361,172311,174282,176256,178114,179908,181627,183396,185172,186811,188383,189880,191302,192772,194194,195514,196747,197790,198594,199174,199586,199805,199911,199966,199992,200000},
{0,1,13,76,317,906,2219,4089,6277,8506,10763,13157,15643,18198,20748,23402,26075,28709,31380,34110,36890,39697,42346,45115,47868,50618,53467,56263,59011,61724,64600,67365,70204,72911,75588,78364,81085,83766,86574,89256,91877,94666,97312,99973,102703,105351,107967,110631,113323,115887,118466,121004,123536,126083,128602,131103,133616,136077,138559,140950,143377,145775,148166,150537,152870,155231,157507,159772,162096,164363,166564,168801,171018,173101,175243,177358,179451,181451,183410,185417,187335,189190,190996,192815,194569,196244,197856,199472,201007,202480,203941,205340,206663,207784,208601,209198,209619,209830,209933,209981,210000},
{0,2,19,138,536,1481,3163,5275,7565,9897,12343,14900,17517,20114,22810,25579,28353,31124,33852,36785,39598,42417,45183,48052,50876,53701,56642,59480,62296,65169,68064,70900,73789,76657,79444,82221,85059,87886,90678,93430,96195,99003,101765,104465,107236,109975,112653,115315,118053,120726,123446,126085,128665,131228,133859,136409,138940,141496,144018,146624,149087,151515,153993,156418,158932,161283,163668,166040,168400,170731,173070,175317,177660,179782,181954,184199,186398,188516,190596,192625,194635,196633,198577,200466,202246,204134,205864,207577,209195,210730,212260,213816,215285,216593,217769,218646,219265,219644,219855,219954,220000},
{0,7,45,245,862,2159,4153,6545,8946,11347,13915,16638,19300,22076,24922,27803,30575,33453,36398,39250,42234,45116,48099,50968,53916,56891,59828,62757,65656,68596,71511,74447,77388,80344,83249,86138,89022,91937,94810,97610,100478,103215,106051,108975,111828,114579,117340,120101,122920,125661,128373,131066,133740,136453,139051,141714,144314,146984,149688,152237,154807,157349,159821,162312,164831,167301,169731,172215,174628,177090,179445,181775,184168,186484,188774,190923,193261,195507,197673,199804,201854,203902,205987,208012,209879,211815,213685,215508,217234,218898,220584,222212,223716,225285,226702,227902,228763,229382,229708,229915,230000},
